SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
NHAI, N1, 29-Jun-2017, 1157.51, 1164.75, 1164.75, 1154.00, 1156.00, 1155.99, 1156.65, 4246, 49.11, 31, 4001, 94.23
NHAI, N2, 29-Jun-2017, 1220.00, 1220.00, 1221.00, 1220.00, 1221.00, 1221.00, 1220.97, 31, 0.38, 2, 31, 100.00
NHAI, N4, 29-Jun-2017, 1295.00, 1168.00, 1168.00, 1168.00, 1168.00, 1168.00, 1168.00, 10, 0.12, 1, 10, 100.00
NHAI, N6, 29-Jun-2017, 1240.50, 1242.00, 1244.77, 1241.00, 1241.00, 1241.58, 1243.68, 605, 7.52, 9, 595, 98.35
NHAI, N8, 29-Jun-2017, 1088.00, 1085.00, 1087.00, 1085.00, 1087.00, 1087.00, 1085.22, 45, 0.49, 2, 45, 100.00
NHAI, NA, 29-Jun-2017, 1137.50, 1136.00, 1136.30, 1133.02, 1136.00, 1136.00, 1134.95, 5663, 64.27, 54, 4238, 74.84
NHAI, NE, 29-Jun-2017, 1183.00, 1176.15, 1179.10, 1176.15, 1179.10, 1179.10, 1176.24, 515, 6.06, 6, 500, 97.09
NHBTF2014, N6, 29-Jun-2017, 6560.00, 6570.00, 6570.00, 6570.00, 6570.00, 6570.00, 6570.00, 30, 1.97, 1, 30, 100.00
NHBTF2023, N6, 29-Jun-2017, 6235.00, 6236.00, 6236.00, 6236.00, 6236.00, 6236.00, 6236.00, 65, 4.05, 3, 65, 100.00
NHPC, EQ, 29-Jun-2017, 31.70, 32.00, 32.25, 31.45, 32.10, 32.05, 31.82, 6247418, 1987.87, 5872, 3074208, 49.21
NHPC, N1, 29-Jun-2017, 1488.00, 1284.00, 1284.00, 1284.00, 1284.00, 1284.00, 1284.00, 25, 0.32, 1, 25, 100.00
NIBL, EQ, 29-Jun-2017, 32.20, 32.90, 32.90, 30.90, 31.00, 31.15, 31.26, 7043, 2.20, 111, 5987, 85.01
NICCO, BE, 29-Jun-2017, 0.35, 0.30, 0.40, 0.30, 0.35, 0.35, 0.39, 7775, 0.03, 8, -, -
NIF100IWIN, EQ, 29-Jun-2017, 102.53, 103.40, 103.45, 102.74, 102.74, 102.74, 103.09, 562, 0.58, 22, 440, 78.29
NIFTYBEES, EQ, 29-Jun-2017, 972.68, 975.00, 981.00, 972.20, 973.51, 973.55, 977.59, 33912, 331.52, 708, 22182, 65.41
NIFTYIWIN, EQ, 29-Jun-2017, 97.19, 97.20, 97.99, 96.00, 97.04, 97.13, 97.73, 27571, 26.95, 1294, 19873, 72.08
NIITLTD, EQ, 29-Jun-2017, 88.40, 89.10, 91.20, 88.50, 90.95, 90.45, 89.69, 363959, 326.45, 3124, 192844, 52.99
NIITTECH, EQ, 29-Jun-2017, 577.30, 574.00, 589.80, 569.50, 573.75, 572.10, 578.95, 764985, 4428.88, 19885, 305060, 39.88
NILAINFRA, EQ, 29-Jun-2017, 16.90, 17.05, 17.15, 16.90, 17.00, 16.95, 17.01, 70774, 12.04, 149, 47140, 66.61
NILKAMAL, EQ, 29-Jun-2017, 1890.55, 1903.00, 1921.45, 1883.00, 1883.00, 1889.90, 1902.13, 38889, 739.72, 2633, 18144, 46.66
NIPPOBATRY, EQ, 29-Jun-2017, 882.10, 885.00, 894.50, 880.00, 889.70, 884.90, 886.09, 276, 2.45, 44, 217, 78.62
NITCO, EQ, 29-Jun-2017, 64.30, 64.60, 66.00, 64.20, 64.50, 64.55, 65.10, 131186, 85.41, 1366, 44182, 33.68
NITESHEST, EQ, 29-Jun-2017, 8.55, 8.65, 9.40, 8.65, 8.80, 8.75, 8.97, 208616, 18.70, 441, 121187, 58.09
NITINFIRE, EQ, 29-Jun-2017, 9.15, 9.30, 9.45, 9.05, 9.35, 9.35, 9.27, 347807, 32.25, 966, 194879, 56.03
NITINSPIN, EQ, 29-Jun-2017, 122.70, 123.65, 126.80, 122.90, 126.10, 125.85, 124.55, 69936, 87.10, 865, 45283, 64.75
NKIND, EQ, 29-Jun-2017, 43.00, 45.00, 45.00, 43.00, 44.00, 44.00, 43.82, 220, 0.10, 5, 160, 72.73
NLCINDIA, EQ, 29-Jun-2017, 99.20, 99.95, 102.65, 99.55, 100.70, 100.45, 100.96, 105755, 106.77, 1340, 60130, 56.86
NMDC, EQ, 29-Jun-2017, 106.60, 106.60, 108.95, 106.60, 107.65, 107.75, 108.03, 2176822, 2351.61, 7478, 1045918, 48.05
NOCIL, EQ, 29-Jun-2017, 112.90, 113.70, 114.70, 112.60, 113.60, 113.05, 113.63, 518272, 588.90, 5412, 235600, 45.46
NOESISIND, BE, 29-Jun-2017, 0.40, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 100, 0.00, 1, -, -
NOIDATOLL, EQ, 29-Jun-2017, 9.40, 9.45, 9.90, 9.40, 9.90, 9.85, 9.65, 392341, 37.85, 352, 359214, 91.56
NRAIL, EQ, 29-Jun-2017, 283.05, 285.30, 294.65, 283.00, 286.15, 287.55, 290.25, 42903, 124.52, 2245, 20844, 48.58
NRBBEARING, EQ, 29-Jun-2017, 124.05, 128.95, 128.95, 122.65, 123.00, 123.40, 124.91, 30098, 37.60, 368, 23857, 79.26
NSIL, EQ, 29-Jun-2017, 879.95, 885.00, 891.00, 881.00, 881.10, 881.80, 882.33, 116, 1.02, 11, 103, 88.79
NTL, EQ, 29-Jun-2017, 4.15, 4.15, 4.20, 4.05, 4.15, 4.05, 4.12, 31285, 1.29, 54, 21568, 68.94
NTPC, EQ, 29-Jun-2017, 159.65, 159.00, 159.90, 157.85, 158.65, 158.65, 159.14, 8419900, 13399.05, 21113, 7120872, 84.57
NTPC, N2, 29-Jun-2017, 1325.00, 1325.00, 1325.00, 1325.00, 1325.00, 1325.00, 1325.00, 1, 0.01, 1, 1, 100.00
NTPC, N6, 29-Jun-2017, 1312.30, 1339.00, 1339.00, 1337.99, 1337.99, 1337.99, 1338.50, 4, 0.05, 2, 2, 50.00
NTPC, N7, 29-Jun-2017, 13.41, 13.50, 13.50, 13.37, 13.38, 13.39, 13.39, 64608, 8.65, 102, 61283, 94.85
NUCLEUS, EQ, 29-Jun-2017, 338.60, 334.00, 334.00, 324.00, 326.00, 326.60, 327.43, 37518, 122.85, 741, 20365, 54.28
NUTEK, EQ, 29-Jun-2017, 0.75, 0.70, 0.75, 0.70, 0.75, 0.75, 0.73, 204006, 1.49, 54, 141003, 69.12
NV20IWIN, EQ, 29-Jun-2017, 40.75, 41.12, 41.20, 41.00, 41.00, 41.00, 41.10, 220, 0.09, 3, 220, 100.00
OBEROIRLTY, EQ, 29-Jun-2017, 344.70, 342.00, 347.40, 338.00, 343.65, 344.50, 343.54, 126598, 434.91, 4941, 62062, 49.02
OCCL, EQ, 29-Jun-2017, 955.75, 956.95, 961.15, 951.00, 951.00, 954.90, 958.42, 456, 4.37, 69, 272, 59.65
OCL, EQ, 29-Jun-2017, 1167.30, 1177.05, 1177.05, 1137.00, 1162.00, 1166.50, 1158.69, 5967, 69.14, 489, 3020, 50.61
OFSS, EQ, 29-Jun-2017, 3589.20, 3600.05, 3608.75, 3565.55, 3578.95, 3579.65, 3580.06, 64409, 2305.88, 3740, 55899, 86.79
OIL, EQ, 29-Jun-2017, 264.75, 266.50, 267.75, 264.35, 266.00, 265.25, 265.79, 434674, 1155.31, 7248, 173579, 39.93
OILCOUNTUB, EQ, 29-Jun-2017, 45.05, 50.00, 50.00, 46.45, 46.90, 46.95, 48.03, 111642, 53.62, 1198, 32060, 28.72
OISL, EQ, 29-Jun-2017, 4.30, 4.30, 4.40, 4.10, 4.20, 4.15, 4.19, 101916, 4.27, 60, 78425, 76.95
OMAXAUTO, EQ, 29-Jun-2017, 71.95, 72.55, 72.90, 71.40, 71.50, 72.00, 72.25, 71274, 51.50, 243, 67157, 94.22
OMAXE, EQ, 29-Jun-2017, 204.35, 204.65, 206.00, 204.00, 204.20, 204.35, 205.03, 618070, 1267.25, 7215, 81863, 13.24
OMKARCHEM, EQ, 29-Jun-2017, 76.15, 77.80, 79.80, 75.80, 76.45, 76.45, 77.38, 197709, 152.99, 1482, 106159, 53.69
OMMETALS, EQ, 29-Jun-2017, 46.80, 46.55, 47.75, 46.55, 46.90, 47.05, 47.13, 22070, 10.40, 101, 16687, 75.61
ONELIFECAP, EQ, 29-Jun-2017, 22.05, 22.00, 22.35, 21.00, 21.10, 21.20, 21.49, 19348, 4.16, 89, 16268, 84.08
ONGC, EQ, 29-Jun-2017, 158.10, 159.80, 160.95, 157.25, 157.65, 157.85, 159.06, 8800016, 13997.55, 50351, 5397485, 61.33
ONMOBILE, EQ, 29-Jun-2017, 68.30, 68.75, 69.90, 67.80, 69.15, 68.75, 68.91, 194121, 133.77, 2045, 85047, 43.81
ONWARDTEC, EQ, 29-Jun-2017, 80.75, 81.55, 84.20, 81.50, 83.75, 82.75, 82.31, 4217, 3.47, 73, 3821, 90.61
OPTOCIRCUI, EQ, 29-Jun-2017, 8.80, 8.90, 9.00, 8.65, 8.75, 8.75, 8.78, 667765, 58.64, 830, 485803, 72.75
ORBITCORP, BZ, 29-Jun-2017, 2.20, 2.10, 2.20, 2.10, 2.10, 2.10, 2.10, 34450, 0.72, 46, -, -
ORBTEXP, EQ, 29-Jun-2017, 159.70, 163.85, 165.00, 158.10, 159.10, 161.20, 161.64, 7817, 12.64, 218, 4665, 59.68
ORCHIDPHAR, EQ, 29-Jun-2017, 26.85, 27.00, 27.35, 26.60, 26.85, 26.90, 27.00, 132330, 35.73, 858, 63434, 47.94
ORICONENT, EQ, 29-Jun-2017, 53.65, 54.15, 55.65, 54.05, 54.45, 54.60, 54.68, 87675, 47.94, 503, 65133, 74.29
ORIENTABRA, EQ, 29-Jun-2017, 31.20, 31.70, 32.40, 31.30, 31.70, 31.55, 31.76, 17866, 5.67, 122, 11826, 66.19
ORIENTALTL, EQ, 29-Jun-2017, 11.15, 11.10, 11.45, 11.05, 11.15, 11.15, 11.16, 3981, 0.44, 16, 3755, 94.32
ORIENTBANK, EQ, 29-Jun-2017, 141.80, 142.00, 144.10, 138.00, 138.80, 138.45, 140.48, 4870242, 6841.74, 18481, 895840, 18.39
ORIENTBELL, EQ, 29-Jun-2017, 278.90, 278.65, 284.60, 278.00, 278.80, 278.80, 281.09, 31232, 87.79, 1021, 15940, 51.04
ORIENTCEM, EQ, 29-Jun-2017, 138.15, 138.70, 141.40, 138.50, 139.05, 139.00, 139.74, 56595, 79.09, 673, 44705, 78.99
ORIENTHOT, EQ, 29-Jun-2017, 36.55, 37.80, 37.80, 36.10, 36.60, 36.40, 36.64, 22373, 8.20, 151, 14524, 64.92
ORIENTLTD, EQ, 29-Jun-2017, 80.20, 78.00, 81.40, 76.55, 78.55, 78.50, 78.76, 308, 0.24, 10, 84, 27.27
ORIENTPPR, EQ, 29-Jun-2017, 83.15, 82.55, 85.10, 81.55, 82.00, 81.85, 83.06, 139536, 115.90, 809, 111865, 80.17
ORIENTREF, EQ, 29-Jun-2017, 136.25, 137.95, 139.05, 135.80, 137.65, 137.50, 137.26, 31221, 42.85, 288, 23074, 73.91
ORISSAMINE, EQ, 29-Jun-2017, 1887.70, 1881.00, 1902.20, 1871.05, 1889.00, 1880.70, 1886.62, 1177, 22.21, 262, 759, 64.49
ORTEL, EQ, 29-Jun-2017, 67.40, 69.80, 69.80, 65.10, 66.80, 66.50, 66.45, 6221, 4.13, 76, 5140, 82.62
ORTINLABSS, EQ, 29-Jun-2017, 15.90, 16.15, 16.40, 16.00, 16.10, 16.25, 16.16, 2561, 0.41, 16, 2150, 83.95
PAGEIND, EQ, 29-Jun-2017, 16689.15, 16600.00, 16712.30, 16151.00, 16201.00, 16245.05, 16446.09, 12519, 2058.89, 4717, 5463, 43.64
PALREDTEC, EQ, 29-Jun-2017, 116.05, 115.50, 120.65, 115.40, 117.00, 117.40, 118.46, 4145, 4.91, 74, 1991, 48.03
PANACEABIO, EQ, 29-Jun-2017, 134.70, 135.20, 146.00, 135.00, 136.50, 137.00, 141.48, 127634, 180.58, 2698, 21662, 16.97
PANACHE, SM, 29-Jun-2017, 103.95, 109.25, 109.30, 109.25, 109.25, 109.25, 109.27, 4800, 5.24, 3, 0, 0.00
PANAMAPET, EQ, 29-Jun-2017, 140.55, 139.00, 144.80, 139.00, 144.80, 143.15, 142.07, 12332, 17.52, 181, 7393, 59.95
PANORAMUNI, EQ, 29-Jun-2017, 9.75, 9.70, 9.90, 9.60, 9.85, 9.85, 9.77, 17208, 1.68, 97, 12986, 75.46
PAPERPROD, EQ, 29-Jun-2017, 254.75, 256.80, 257.35, 253.80, 257.35, 257.00, 255.91, 4057, 10.38, 103, 2849, 70.22
PARABDRUGS, EQ, 29-Jun-2017, 7.00, 7.00, 7.20, 6.80, 7.20, 7.15, 7.11, 8301, 0.59, 30, 5740, 69.15
PARACABLES, BE, 29-Jun-2017, 4.85, 4.85, 5.00, 4.65, 4.65, 4.65, 4.76, 41163, 1.96, 43, -, -
PARAGMILK, EQ, 29-Jun-2017, 217.50, 219.60, 221.00, 216.90, 218.20, 218.25, 219.21, 184223, 403.83, 4505, 90922, 49.35
PARSVNATH, EQ, 29-Jun-2017, 12.95, 13.05, 13.85, 12.95, 13.50, 13.50, 13.54, 383592, 51.92, 984, 195431, 50.95
PATELENG, EQ, 29-Jun-2017, 83.05, 83.75, 84.75, 83.20, 83.85, 83.60, 83.80, 170173, 142.60, 3376, 58227, 34.22
PATINTLOG, EQ, 29-Jun-2017, 85.90, 88.00, 89.00, 87.00, 88.80, 88.30, 88.07, 76181, 67.09, 1011, 28970, 38.03
PATSPINLTD, EQ, 29-Jun-2017, 21.25, 22.20, 22.20, 21.00, 21.60, 21.30, 21.51, 8927, 1.92, 96, 7382, 82.69
PBAINFRA, EQ, 29-Jun-2017, 21.10, 21.00, 21.80, 20.50, 20.85, 21.10, 21.11, 6802, 1.44, 77, 2422, 35.61
PCJEWELLER, EQ, 29-Jun-2017, 481.90, 481.35, 506.00, 481.05, 493.35, 496.60, 498.94, 1726184, 8612.59, 26091, 326850, 18.93
PDMJEPAPER, EQ, 29-Jun-2017, 24.00, 24.15, 25.35, 24.15, 24.30, 24.50, 24.56, 19384, 4.76, 122, 13772, 71.05
PDPL, EQ, 29-Jun-2017, 22.60, 22.10, 23.95, 22.00, 22.50, 22.50, 22.68, 12611, 2.86, 58, 10456, 82.91
PDSMFL, EQ, 29-Jun-2017, 238.10, 239.00, 243.60, 238.00, 238.50, 238.70, 239.85, 1695, 4.07, 39, 1170, 69.03
PDUMJEIND, EQ, 29-Jun-2017, 10.55, 10.35, 10.70, 10.35, 10.70, 10.70, 10.66, 22111, 2.36, 35, 22111, 100.00
PDUMJEPULP, EQ, 29-Jun-2017, 20.75, 21.45, 21.70, 20.85, 21.05, 21.25, 21.33, 10300, 2.20, 60, 7929, 76.98
PEARLPOLY, EQ, 29-Jun-2017, 31.50, 32.30, 32.30, 30.55, 31.70, 31.35, 31.18, 9437, 2.94, 70, 4572, 48.45
PEL, EQ, 29-Jun-2017, 2801.35, 2805.60, 2835.55, 2758.90, 2771.00, 2771.50, 2791.79, 159023, 4439.58, 8373, 82526, 51.90
PENIND, EQ, 29-Jun-2017, 50.85, 51.00, 52.20, 50.70, 51.50, 51.45, 51.53, 470269, 242.33, 3491, 279290, 59.39
PENINLAND, EQ, 29-Jun-2017, 18.95, 19.15, 19.80, 18.95, 19.20, 19.15, 19.29, 264348, 50.99, 787, 125209, 47.37
PENPEBS, EQ, 29-Jun-2017, 122.75, 125.60, 126.90, 123.00, 124.65, 125.25, 124.77, 2535, 3.16, 77, 1399, 55.19
PERSISTENT, EQ, 29-Jun-2017, 650.80, 651.00, 671.95, 651.00, 668.00, 663.50, 662.32, 80467, 532.95, 6152, 47202, 58.66
PETRONENGG, BE, 29-Jun-2017, 135.85, 136.30, 138.00, 133.55, 137.00, 137.00, 136.48, 771, 1.05, 24, -, -
PETRONET, EQ, 29-Jun-2017, 431.90, 432.50, 437.65, 427.50, 429.30, 431.40, 432.52, 7849527, 33950.56, 59492, 5667848, 72.21
PFC, EQ, 29-Jun-2017, 124.40, 124.45, 125.70, 121.55, 122.55, 121.90, 122.85, 3916183, 4811.00, 17641, 2183575, 55.76
PFC, N3, 29-Jun-2017, 1171.00, 1173.20, 1173.20, 1173.20, 1173.20, 1173.20, 1173.20, 11, 0.13, 1, 11, 100.00
PFIZER, EQ, 29-Jun-2017, 1818.30, 1808.05, 1837.00, 1792.60, 1821.15, 1827.95, 1818.73, 8156, 148.34, 1359, 4706, 57.70
PFOCUS, EQ, 29-Jun-2017, 108.30, 110.00, 111.00, 107.00, 109.00, 108.90, 109.65, 37625, 41.25, 256, 31851, 84.65
PFS, EQ, 29-Jun-2017, 38.85, 39.25, 39.45, 38.90, 39.25, 39.05, 39.14, 585776, 229.27, 2029, 357493, 61.03
PGEL, EQ, 29-Jun-2017, 245.30, 248.50, 281.95, 248.50, 271.70, 272.15, 271.69, 505024, 1372.12, 9560, 101484, 20.09
PGHH, EQ, 29-Jun-2017, 8002.60, 8044.50, 8051.00, 7992.00, 7992.80, 8010.40, 8032.41, 2099, 168.60, 416, 1570, 74.80
PGIL, EQ, 29-Jun-2017, 162.70, 167.95, 172.00, 164.00, 165.50, 165.80, 168.12, 34514, 58.03, 1088, 12246, 35.48
PHILIPCARB, EQ, 29-Jun-2017, 606.20, 615.10, 633.40, 614.25, 623.00, 624.25, 623.95, 975744, 6088.16, 22199, 154156, 15.80
PHOENIXLL, EQ, 29-Jun-2017, 228.90, 229.95, 231.00, 226.15, 230.20, 229.95, 228.99, 10182, 23.32, 233, 7662, 75.25
PHOENIXLTD, EQ, 29-Jun-2017, 450.00, 453.90, 453.90, 443.25, 445.25, 445.50, 449.95, 504763, 2271.20, 9598, 481457, 95.38
PIDILITIND, EQ, 29-Jun-2017, 781.70, 778.20, 804.90, 775.05, 795.80, 793.80, 788.99, 615299, 4854.65, 12367, 297911, 48.42
PIIND, EQ, 29-Jun-2017, 814.10, 819.00, 827.00, 807.75, 824.00, 823.50, 819.87, 105973, 868.84, 7537, 61084, 57.64
PILANIINVS, BE, 29-Jun-2017, 2190.10, 2200.00, 2280.00, 2200.00, 2275.00, 2279.40, 2271.62, 1072, 24.35, 32, -, -
PILITA, EQ, 29-Jun-2017, 14.95, 15.00, 15.20, 14.30, 15.00, 15.00, 14.79, 15829, 2.34, 38, 14479, 91.47
PINCON, EQ, 29-Jun-2017, 66.50, 66.75, 66.85, 66.10, 66.10, 66.20, 66.36, 242075, 160.65, 1243, 202587, 83.69
PIONDIST, BE, 29-Jun-2017, 211.85, 210.00, 212.00, 208.00, 208.00, 209.50, 209.48, 4084, 8.56, 61, -, -
PIONEEREMB, EQ, 29-Jun-2017, 40.85, 38.55, 41.50, 38.55, 40.95, 40.45, 40.53, 14937, 6.05, 232, 11315, 75.75
PIRPHYTO, BE, 29-Jun-2017, 66.85, 67.50, 67.80, 64.70, 65.00, 65.35, 65.44, 5053, 3.31, 59, -, -
PITTILAM, EQ, 29-Jun-2017, 54.25, 55.00, 55.25, 54.50, 54.65, 54.75, 54.79, 29641, 16.24, 100, 26182, 88.33
PKTEA, EQ, 29-Jun-2017, 150.00, 146.15, 148.95, 146.15, 146.30, 146.35, 146.31, 370, 0.54, 11, 270, 72.97
PLASTIBLEN, EQ, 29-Jun-2017, 617.15, 622.00, 633.40, 592.00, 597.25, 596.85, 612.37, 46044, 281.96, 1702, 35303, 76.67
PNB, EQ, 29-Jun-2017, 136.50, 138.00, 139.75, 134.80, 138.10, 138.05, 137.11, 9372758, 12850.96, 35607, 2593740, 27.67
PNBGILTS, EQ, 29-Jun-2017, 49.60, 49.55, 50.50, 49.55, 49.90, 50.00, 50.02, 249170, 124.65, 981, 123528, 49.58
PNBHOUSING, EQ, 29-Jun-2017, 1521.35, 1540.00, 1577.20, 1540.00, 1573.00, 1564.75, 1563.87, 190573, 2980.32, 6170, 53267, 27.95
PNC, BE, 29-Jun-2017, 22.70, 22.10, 22.25, 22.00, 22.10, 22.25, 22.05, 4885, 1.08, 16, -, -
PNCINFRA, EQ, 29-Jun-2017, 142.50, 143.50, 144.70, 142.30, 143.00, 143.50, 143.40, 27523, 39.47, 408, 21546, 78.28
POCHIRAJU, EQ, 29-Jun-2017, 5.25, 5.45, 5.45, 5.20, 5.25, 5.25, 5.32, 17189, 0.91, 46, 12048, 70.09
PODDARHOUS, EQ, 29-Jun-2017, 1025.00, 1025.00, 1100.00, 1000.00, 1070.00, 1074.20, 1053.80, 1247, 13.14, 82, 932, 74.74
PODDARMENT, EQ, 29-Jun-2017, 282.20, 279.00, 288.75, 279.00, 283.00, 285.00, 286.11, 1133, 3.24, 89, 775, 68.40
POKARNA, EQ, 29-Jun-2017, 1342.80, 1350.05, 1364.95, 1335.00, 1350.00, 1347.05, 1348.03, 2701, 36.41, 332, 1857, 68.75
POLARIS, EQ, 29-Jun-2017, 243.10, 243.75, 249.45, 233.95, 245.00, 245.25, 245.00, 94987, 232.72, 1905, 35187, 37.04
POLYMED, EQ, 29-Jun-2017, 217.45, 219.95, 229.00, 215.20, 215.20, 217.85, 221.50, 53972, 119.55, 1442, 17884, 33.14
POLYPLEX, EQ, 29-Jun-2017, 427.20, 429.35, 433.45, 425.30, 430.00, 430.10, 430.24, 6634, 28.54, 457, 3758, 56.65
PONNIERODE, EQ, 29-Jun-2017, 183.10, 183.70, 186.70, 173.30, 180.00, 180.45, 180.91, 3235, 5.85, 102, 1936, 59.85
POWERGRID, EQ, 29-Jun-2017, 207.60, 208.00, 210.50, 206.90, 208.75, 208.00, 208.85, 4262447, 8902.04, 37813, 2714423, 63.68
POWERMECH, EQ, 29-Jun-2017, 594.30, 590.00, 598.75, 585.00, 585.00, 585.05, 585.96, 4702, 27.55, 176, 3427, 72.88
PPAP, EQ, 29-Jun-2017, 350.25, 350.45, 366.95, 350.45, 353.00, 353.80, 358.92, 15828, 56.81, 711, 8927, 56.40
PRABHAT, EQ, 29-Jun-2017, 129.05, 128.85, 130.05, 127.55, 129.00, 129.05, 129.27, 82276, 106.36, 1262, 54256, 65.94
PRADIP, EQ, 29-Jun-2017, 1.80, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1538, 0.03, 7, 1436, 93.37
PRAENG, EQ, 29-Jun-2017, 11.05, 10.90, 11.25, 10.90, 10.95, 11.10, 11.02, 30995, 3.42, 91, 25986, 83.84
PRAJIND, EQ, 29-Jun-2017, 76.30, 76.90, 77.40, 75.60, 75.90, 75.85, 76.29, 154766, 118.07, 1230, 98415, 63.59
PRAKASH, EQ, 29-Jun-2017, 97.70, 98.10, 101.75, 98.00, 99.65, 99.65, 99.91, 2232813, 2230.89, 7736, 1055701, 47.28
PRAKASHCON, EQ, 29-Jun-2017, 3.95, 4.00, 4.00, 3.80, 3.85, 3.85, 3.90, 330449, 12.88, 198, 203220, 61.50
PRAKASHSTL, EQ, 29-Jun-2017, 0.75, 0.80, 0.80, 0.75, 0.75, 0.75, 0.79, 166236, 1.31, 56, 166236, 100.00
PRATIBHA, EQ, 29-Jun-2017, 8.40, 8.50, 8.70, 8.35, 8.70, 8.65, 8.61, 219050, 18.85, 470, 129076, 58.93
PRECAM, EQ, 29-Jun-2017, 129.40, 131.20, 134.90, 129.00, 132.50, 133.20, 132.52, 94646, 125.42, 983, 36034, 38.07
PRECOT, EQ, 29-Jun-2017, 73.25, 73.50, 73.50, 70.05, 70.05, 70.05, 70.87, 1138, 0.81, 15, 1100, 96.66
PRECWIRE, EQ, 29-Jun-2017, 145.85, 147.95, 148.00, 146.00, 147.00, 146.35, 146.67, 11705, 17.17, 183, 7558, 64.57
PREMEXPLN, EQ, 29-Jun-2017, 496.50, 500.75, 507.05, 490.10, 498.00, 493.70, 497.40, 12735, 63.34, 453, 7360, 57.79
PREMIER, EQ, 29-Jun-2017, 31.50, 31.80, 35.00, 31.80, 32.75, 32.50, 33.14, 27845, 9.23, 343, 12879, 46.25
PREMIERPOL, EQ, 29-Jun-2017, 29.00, 31.50, 31.50, 29.00, 29.00, 29.00, 29.82, 3525, 1.05, 12, 3325, 94.33
PRESSMN, EQ, 29-Jun-2017, 62.15, 62.10, 63.25, 62.00, 62.05, 62.20, 62.50, 8807, 5.50, 106, 6760, 76.76
PRESTIGE, EQ, 29-Jun-2017, 239.55, 241.70, 244.00, 239.20, 242.00, 240.85, 242.15, 68529, 165.95, 2188, 36187, 52.81
PRICOLLTD, EQ, 29-Jun-2017, 79.40, 80.00, 81.50, 79.05, 80.90, 81.00, 80.94, 161494, 130.71, 2555, 124681, 77.20
PRIMESECU, EQ, 29-Jun-2017, 35.50, 35.30, 38.00, 35.30, 36.70, 37.00, 37.22, 98249, 36.57, 418, 71040, 72.31
PRISMCEM, EQ, 29-Jun-2017, 119.05, 119.40, 121.75, 119.15, 120.25, 120.40, 120.70, 103940, 125.45, 1840, 63766, 61.35
PROVOGE, EQ, 29-Jun-2017, 4.00, 4.10, 4.10, 3.95, 4.05, 4.05, 4.02, 80987, 3.26, 68, 62392, 77.04
PROZONINTU, EQ, 29-Jun-2017, 40.45, 40.75, 41.60, 40.50, 40.70, 40.75, 40.90, 95527, 39.07, 463, 64047, 67.05
PSB, EQ, 29-Jun-2017, 50.70, 50.75, 51.70, 50.75, 51.05, 50.90, 51.13, 48460, 24.78, 417, 32947, 67.99
PSL, EQ, 29-Jun-2017, 4.85, 5.00, 5.00, 4.70, 4.95, 4.95, 4.88, 20610, 1.01, 74, 14522, 70.46
PSPPROJECT, EQ, 29-Jun-2017, 255.50, 258.80, 275.20, 256.85, 272.45, 272.30, 267.35, 260666, 696.89, 3242, 121589, 46.65
PSUBNKBEES, EQ, 29-Jun-2017, 368.50, 370.00, 374.00, 366.00, 366.00, 367.07, 370.46, 660, 2.45, 50, 304, 46.06
PTC, EQ, 29-Jun-2017, 92.10, 92.10, 95.95, 92.10, 95.15, 94.70, 94.77, 2247161, 2129.53, 9928, 725177, 32.27
PTL, EQ, 29-Jun-2017, 45.15, 45.20, 46.80, 44.80, 45.05, 45.05, 45.35, 19070, 8.65, 105, 14838, 77.81
PUNJABCHEM, EQ, 29-Jun-2017, 320.15, 324.00, 327.25, 320.60, 321.20, 321.40, 323.52, 6338, 20.50, 227, 3966, 62.57
PUNJLLOYD, EQ, 29-Jun-2017, 18.45, 18.50, 19.85, 18.50, 18.95, 18.95, 19.10, 1211849, 231.51, 3746, 601060, 49.60
PURVA, EQ, 29-Jun-2017, 63.40, 63.80, 64.10, 63.40, 63.80, 63.75, 63.79, 173185, 110.47, 864, 116978, 67.55
PVP, EQ, 29-Jun-2017, 5.10, 5.10, 5.25, 5.05, 5.25, 5.20, 5.18, 80455, 4.16, 97, 63536, 78.97
PVR, EQ, 29-Jun-2017, 1405.35, 1406.10, 1449.90, 1406.10, 1420.00, 1417.60, 1429.14, 200303, 2862.61, 9625, 61637, 30.77
QGOLDHALF, EQ, 29-Jun-2017, 1293.50, 1288.00, 1292.95, 1286.00, 1287.95, 1287.95, 1288.12, 295, 3.80, 48, 207, 70.17
QUESS, EQ, 29-Jun-2017, 896.25, 906.00, 915.00, 900.00, 901.20, 908.20, 908.64, 41962, 381.28, 1656, 24767, 59.02
QUICKHEAL, EQ, 29-Jun-2017, 208.50, 208.90, 212.40, 207.90, 208.70, 208.70, 209.93, 114140, 239.62, 2297, 27280, 23.90
RADICO, EQ, 29-Jun-2017, 122.05, 122.10, 123.70, 122.10, 122.65, 122.65, 122.97, 54847, 67.44, 726, 31529, 57.49
